7.931978926042612e-34, 0.00647379284485671
0.004049493813273339, 0.006410131704998239
0.01574803149606299, 0.006161686112812412
0.027221597300337453, 0.005581887970608737
0.03892013498312711, 0.004765534171046138
0.0499437570303712, 0.0038724233717815785
0.060517435320584914, 0.003054770168107529
0.07109111361079867, 0.002293585960058242
0.0814398200224972, 0.0016717678371717737
0.09021372328458942, 0.0012185319190439311
0.10146231721034871, 0.0008045988345042965
0.11136107986501688, 0.0005260536556176294
0.1250843644544432, 0.00035428782091482224
0.13655793025871765, 0.0002713166179782444
0.14780652418447693, 0.00024097625399018647
0.1608548931383577, 0.0002482274383063328
0.16985376827896514, 0.000279480770140199
0.17885264341957258, 0.0003177941678228599
0.18897637795275593, 0.00036494864847720827
0.19910011248593926, 0.00042326215819666875
