0.000899887514060752, 0.1705138485433381
0.00697412823397073, 0.16717678371717704
0.011923509561304814, 0.1639050273791485
0.0170978627671541, 0.157552352666132
0.022497187851518545, 0.14848200377288856
0.02767154105736784, 0.13855777518571386
0.03194600674915636, 0.12929686141479893
0.03622047244094489, 0.12065492787619048
0.04116985376827897, 0.10930162266889194
0.04499437570303712, 0.1
0.0499437570303712, 0.08794395820881866
0.05534308211473565, 0.07582777734439351
0.05961754780652419, 0.06734822905067724
0.06299212598425198, 0.059228698410707124
0.06816647919010124, 0.05006921880406706
0.075140607424072, 0.037966375752825174
0.07964004499437571, 0.032095028690044394
0.08391451068616422, 0.026600677862887265
0.09088863892013495, 0.01958147910606885
0.09471316085489312, 0.01622932394950524
0.09898762654668167, 0.013058095134564553
0.10393700787401575, 0.010403210399941066
0.10933633295838022, 0.0076580848101881205
0.11631046119235096, 0.005693309674006278
0.12373453318335209, 0.0039497219507986115
0.13093363329583801, 0.003024730567587738
0.14015748031496064, 0.002293585960058242
0.1520809898762655, 0.0019388921310371516
0.1615298087739033, 0.001997235075532619
0.172103487064117, 0.002161543343605172
0.1829021372328459, 0.002506926671649545
0.19100112485939258, 0.0027673244858867057
0.19640044994375705, 0.002965534660205791
0.19977502812148484, 0.003054770168107532
